code,name,brand,category,description,price_usd,price_ars
1343/03600-560,PUÑOS SUPERBIKE NEGRO x JGO,MDA,Repuestos / General,"PUÑOS SUPERBIKE NEGRO x JGO Marca/fabricante: MDA. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 7636.752981000001 Código interno: 1343/03600-560. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,7636.752981000001
1343/03602-560,PUÑOS SUPERBIKE ROJO x JGO,MDA,Repuestos / General,"PUÑOS SUPERBIKE ROJO x JGO Marca/fabricante: MDA. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 7636.752981000001 Código interno: 1343/03602-560. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,7636.752981000001
1343/04000-560,PUÑOS TUNNING NEGRO PUNTAS CROMADAS X JGO,MDA,Repuestos / General,"PUÑOS TUNNING NEGRO PUNTAS CROMADAS X JGO Marca/fabricante: MDA. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 9096.935363999999 Código interno: 1343/04000-560. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,9096.935363999999
1343/71000-038,PUÑOS UNIVERSAL (NSU) AMARILLOxJGO (120),NSU,Repuestos / General,"PUÑOS UNIVERSAL (NSU) AMARILLOxJGO (120) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 3.711938244414173 | precio ARS 0.0 Código interno: 1343/71000-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",3.711938244414173,0.0
1343/71002-038,PUÑOS UNIVERSAL (NSU) AMARILLOxJGO (130),NSU,Repuestos / General,"PUÑOS UNIVERSAL (NSU) AMARILLOxJGO (130) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 3.885421256643038 | precio ARS 0.0 Código interno: 1343/71002-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",3.885421256643038,0.0
1343/73000-022,PUÑOS UNIVERSAL AZUL x JGO. (ZX-B422-47),NSU,Repuestos / General,"PUÑOS UNIVERSAL AZUL x JGO. (ZX-B422-47) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.026061995269052 | precio ARS 0.0 Código interno: 1343/73000-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.026061995269052,0.0
1343/74000-022,PUÑOS UNIVERSAL AZUL x JGO. (ZX-B545-29),NSU,Repuestos / General,"PUÑOS UNIVERSAL AZUL x JGO. (ZX-B545-29) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.624279278816862 | precio ARS 0.0 Código interno: 1343/74000-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.624279278816862,0.0
1343/72000-022,PUÑOS UNIVERSAL AZUL x JGO. (ZX-B545-50),NSU,Repuestos / General,"PUÑOS UNIVERSAL AZUL x JGO. (ZX-B545-50) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 8.265979778057625 | precio ARS 0.0 Código interno: 1343/72000-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",8.265979778057625,0.0
1343/73020-022,PUÑOS UNIVERSAL ORO x JGO. (ZX-B422-47),NSU,Repuestos / General,"PUÑOS UNIVERSAL ORO x JGO. (ZX-B422-47) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.026061995269052 | precio ARS 0.0 Código interno: 1343/73020-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.026061995269052,0.0
1343/74020-022,PUÑOS UNIVERSAL ORO x JGO. (ZX-B545-29),NSU,Repuestos / General,"PUÑOS UNIVERSAL ORO x JGO. (ZX-B545-29) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.624279278816862 | precio ARS 0.0 Código interno: 1343/74020-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.624279278816862,0.0
1343/72020-022,PUÑOS UNIVERSAL ORO x JGO. (ZX-B545-50),NSU,Repuestos / General,"PUÑOS UNIVERSAL ORO x JGO. (ZX-B545-50) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.026061995269052 | precio ARS 0.0 Código interno: 1343/72020-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.026061995269052,0.0
1343/73010-022,PUÑOS UNIVERSAL PLATA x JGO. (ZX-B422-47),NSU,Repuestos / General,"PUÑOS UNIVERSAL PLATA x JGO. (ZX-B422-47) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.649185106633928 | precio ARS 0.0 Código interno: 1343/73010-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.649185106633928,0.0
1343/74010-022,PUÑOS UNIVERSAL PLATA x JGO. (ZX-B545-29),NSU,Repuestos / General,"PUÑOS UNIVERSAL PLATA x JGO. (ZX-B545-29) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.995173994616504 | precio ARS 0.0 Código interno: 1343/74010-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.995173994616504,0.0
1343/72010-022,PUÑOS UNIVERSAL PLATA x JGO. (ZX-B545-50),NSU,Repuestos / General,"PUÑOS UNIVERSAL PLATA x JGO. (ZX-B545-50) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.026061995269052 | precio ARS 0.0 Código interno: 1343/72010-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.026061995269052,0.0
1343/73030-022,PUÑOS UNIVERSAL ROJO x JGO. (ZX-B422-47),NSU,Repuestos / General,"PUÑOS UNIVERSAL ROJO x JGO. (ZX-B422-47) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.026061995269052 | precio ARS 0.0 Código interno: 1343/73030-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.026061995269052,0.0
1343/74030-022,PUÑOS UNIVERSAL ROJO x JGO. (ZX-B545-29),NSU,Repuestos / General,"PUÑOS UNIVERSAL ROJO x JGO. (ZX-B545-29) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.624279278816862 | precio ARS 0.0 Código interno: 1343/74030-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.624279278816862,0.0
1343/72030-022,PUÑOS UNIVERSAL ROJO x JGO. (ZX-B545-50),NSU,Repuestos / General,"PUÑOS UNIVERSAL ROJO x JGO. (ZX-B545-50) Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.026061995269052 | precio ARS 0.0 Código interno: 1343/72030-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.026061995269052,0.0
1343/70500-038,PUÑOS UNIVERSAL XL-05 LARGO 130MMxJGO,NSU,Repuestos / General,"PUÑOS UNIVERSAL XL-05 LARGO 130MMxJGO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 1.455056469720841 | precio ARS 0.0 Código interno: 1343/70500-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",1.455056469720841,0.0
1343/01000-038,PUÑOS XL-10 x JGO NEGRO,NSU,Repuestos / General,"PUÑOS XL-10 x JGO NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 2.020713833896065 | precio ARS 0.0 Código interno: 1343/01000-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",2.020713833896065,0.0
1343/02762-038,PUÑOS XL-276B xJGO. AZUL,NSU,Repuestos / General,"PUÑOS XL-276B xJGO. AZUL Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 8.52758737697406 | precio ARS 0.0 Código interno: 1343/02762-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",8.52758737697406,0.0
1343/02761-038,PUÑOS XL-276B xJGO.ROJO,NSU,Repuestos / General,"PUÑOS XL-276B xJGO.ROJO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 8.52758737697406 | precio ARS 0.0 Código interno: 1343/02761-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",8.52758737697406,0.0
1343/02806-038,PUÑOS XL-280-8 xJGO. NEGRO,NSU,Repuestos / General,"PUÑOS XL-280-8 xJGO. NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.030030218161945 | precio ARS 0.0 Código interno: 1343/02806-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.030030218161945,0.0
1343/02807-038,PUÑOS XL-280-8 xJGO. ORO,NSU,Repuestos / General,"PUÑOS XL-280-8 xJGO. ORO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.030030218161945 | precio ARS 0.0 Código interno: 1343/02807-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.030030218161945,0.0
1343/02802-038,PUÑOS XL-280B xJGO. AZUL,NSU,Repuestos / General,"PUÑOS XL-280B xJGO. AZUL Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.891463106470793 | precio ARS 0.0 Código interno: 1343/02802-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.891463106470793,0.0
1343/02803-038,PUÑOS XL-280B xJGO. NEGRO,NSU,Repuestos / General,"PUÑOS XL-280B xJGO. NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.891463106470793 | precio ARS 0.0 Código interno: 1343/02803-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.891463106470793,0.0
1343/02801-038,PUÑOS XL-280B xJGO. ROJO,NSU,Repuestos / General,"PUÑOS XL-280B xJGO. ROJO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.891463106470793 | precio ARS 0.0 Código interno: 1343/02801-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.891463106470793,0.0
1343/02804-038,PUÑOS XL-280K xJGO. NEGRO,NSU,Repuestos / General,"PUÑOS XL-280K xJGO. NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.030030218161945 | precio ARS 0.0 Código interno: 1343/02804-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.030030218161945,0.0
1343/02805-038,PUÑOS XL-280K xJGO. ROJO,NSU,Repuestos / General,"PUÑOS XL-280K xJGO. ROJO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.094174215650988 | precio ARS 0.0 Código interno: 1343/02805-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.094174215650988,0.0
1343/02981-038,PUÑOS XL-298 xJGO. NEGRO,NSU,Repuestos / General,"PUÑOS XL-298 xJGO. NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 5.243214078035701 | precio ARS 0.0 Código interno: 1343/02981-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",5.243214078035701,0.0
1343/02983-038,PUÑOS XL-298 xJGO. ORO,NSU,Repuestos / General,"PUÑOS XL-298 xJGO. ORO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 5.243214078035701 | precio ARS 0.0 Código interno: 1343/02983-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",5.243214078035701,0.0
1343/65004-038,PUÑOS XL-299 UNIVERSAL PLATA 118MMxJGO,NSU,Repuestos / General,"PUÑOS XL-299 UNIVERSAL PLATA 118MMxJGO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.397933847543849 | precio ARS 0.0 Código interno: 1343/65004-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.397933847543849,0.0
1343/05001-022,PUÑOS ZX370 AZUL (FUEGO) xJGO,NSU,Repuestos / General,"PUÑOS ZX370 AZUL (FUEGO) xJGO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 5.635206811020389 | precio ARS 0.0 Código interno: 1343/05001-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",5.635206811020389,0.0
1343/67100-022,PUÑOS ZX-420-2 NEGRO JGO,NSU,Repuestos / General,"PUÑOS ZX-420-2 NEGRO JGO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 4.947256934940403 | precio ARS 0.0 Código interno: 1343/67100-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",4.947256934940403,0.0
1343/67000-022,PUÑOS ZX-476-37 NEGRO PUNTERA CROMO JGO,NSU,Repuestos / General,"PUÑOS ZX-476-37 NEGRO PUNTERA CROMO JGO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 5.81804450584246 | precio ARS 0.0 Código interno: 1343/67000-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",5.81804450584246,0.0
1343/66020-022,PUÑOS ZX-487-43 AZUL JGO,NSU,Repuestos / General,"PUÑOS ZX-487-43 AZUL JGO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.909409624977227 | precio ARS 0.0 Código interno: 1343/66020-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.909409624977227,0.0
1343/66000-022,PUÑOS ZX-487-43 BLANCO JGO,NSU,Repuestos / General,"PUÑOS ZX-487-43 BLANCO JGO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.741908785583839 | precio ARS 0.0 Código interno: 1343/66000-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.741908785583839,0.0
1343/66030-022,PUÑOS ZX-487-43 NARANJA JGO,NSU,Repuestos / General,"PUÑOS ZX-487-43 NARANJA JGO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.909409624977227 | precio ARS 0.0 Código interno: 1343/66030-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.909409624977227,0.0
1343/66010-022,PUÑOS ZX-487-43 ROJO JGO,NSU,Repuestos / General,"PUÑOS ZX-487-43 ROJO JGO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 6.909409624977227 | precio ARS 0.0 Código interno: 1343/66010-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",6.909409624977227,0.0
1537/00556-022,PURGADOR DE FRENOS HIDRAULICOS,NSU,Repuestos / General,"PURGADOR DE FRENOS HIDRAULICOS Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 25.55508803807374 | precio ARS 0.0 Código interno: 1537/00556-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",25.55508803807374,0.0
1738/00050-518,"RAYOS / NIPLES 2,5 X 160 x 100 R33",,Repuestos / General,"RAYOS / NIPLES 2,5 X 160 x 100 R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 16062.212034 Código interno: 1738/00050-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,16062.212034
1738/00155-518,RAYOS / NIPLES HONDA TORNADO XR250 TRAS.(X18)155MM R33,,Repuestos / General,"RAYOS / NIPLES HONDA TORNADO XR250 TRAS.(X18)155MM R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 13110.552675 Código interno: 1738/00155-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,13110.552675
1738/00156-518,RAYOS / NIPLES HONDA TORNADO XR250 TRAS.(X18)205MM R33,,Repuestos / General,"RAYOS / NIPLES HONDA TORNADO XR250 TRAS.(X18)205MM R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 13110.552675 Código interno: 1738/00156-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,13110.552675
1738/00150-518,RAYOS / NIPLES HONDA XR 250/600 TRAS.(BOLSAX18) R33,,Repuestos / General,"RAYOS / NIPLES HONDA XR 250/600 TRAS.(BOLSAX18) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 13110.552675 Código interno: 1738/00150-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,13110.552675
1737/00033-518,RAYOS RUEDA 3 X 110MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 110MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00033-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00040-518,RAYOS RUEDA 3 X 120MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 120MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00040-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00050-518,RAYOS RUEDA 3 X 125MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 125MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00050-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00060-518,RAYOS RUEDA 3 X 130MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 130MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00060-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00070-518,RAYOS RUEDA 3 X 140MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 140MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00070-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00080-518,RAYOS RUEDA 3 X 145MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 145MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00080-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00090-518,RAYOS RUEDA 3 X 150MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 150MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00090-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00100-518,RAYOS RUEDA 3 X 155MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 155MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00100-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00110-518,RAYOS RUEDA 3 X 160MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 160MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00110-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00120-518,RAYOS RUEDA 3 X 165MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 165MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00120-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00130-518,RAYOS RUEDA 3 X 170MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 170MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00130-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00140-518,RAYOS RUEDA 3 X 175MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 175MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00140-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00143-518,RAYOS RUEDA 3 X 185MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 185MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00143-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00144-518,RAYOS RUEDA 3 X 190MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 190MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00144-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00145-518,RAYOS RUEDA 3 X 195MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 195MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00145-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00134-518,RAYOS RUEDA 3 X 200MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 200MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00134-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00135-518,RAYOS RUEDA 3 X 210MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 210MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00135-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00141-518,RAYOS RUEDA 3 X 260MM (BOLSA X 36) R33,,Repuestos / General,"RAYOS RUEDA 3 X 260MM (BOLSA X 36) R33 Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4309.293879000001 Código interno: 1737/00141-518. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4309.293879000001
1737/00280-038,"RAYOS RUEDA 3,2 X 105 C/NIPLE",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 105 C/NIPLE Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.1452018164955139 | precio ARS 0.0 Código interno: 1737/00280-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.1452018164955139,0.0
1737/00295-038,"RAYOS RUEDA 3,2 X 110 C/NIPLE TRAFILADOS",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 110 C/NIPLE TRAFILADOS Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.1473961056141205 | precio ARS 0.0 Código interno: 1737/00295-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.1473961056141205,0.0
1737/00300-022,"RAYOS RUEDA 3,2 X 115 C/NIPLE",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 115 C/NIPLE Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.1815004921048678 | precio ARS 0.0 Código interno: 1737/00300-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.1815004921048678,0.0
1737/00300-038,"RAYOS RUEDA 3,2 X 115 C/NIPLE",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 115 C/NIPLE Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.1814981961358369 | precio ARS 0.0 Código interno: 1737/00300-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.1814981961358369,0.0
1737/00303-038,"RAYOS RUEDA 3,2 X 115 C/NIPLE TRAFILADOS",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 115 C/NIPLE TRAFILADOS Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.1473961056141205 | precio ARS 0.0 Código interno: 1737/00303-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.1473961056141205,0.0
1737/00306-038,"RAYOS RUEDA 3,2 X 120 C/NIPLE TRAFILADOS",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 120 C/NIPLE TRAFILADOS Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.1473961056141205 | precio ARS 0.0 Código interno: 1737/00306-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.1473961056141205,0.0
1737/00310-038,"RAYOS RUEDA 3,2 X 125 C/NIPLE",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 125 C/NIPLE Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.08470023983150483 | precio ARS 0.0 Código interno: 1737/00310-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.08470023983150483,0.0
1737/00321-038,"RAYOS RUEDA 3,2 X 130 C/NIPLE TRAFILADOS",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 130 C/NIPLE TRAFILADOS Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.1473961056141205 | precio ARS 0.0 Código interno: 1737/00321-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.1473961056141205,0.0
1737/00330-022,"RAYOS RUEDA 3,2 X 135 C/NIPLE",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 135 C/NIPLE Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.1473961056141205 | precio ARS 0.0 Código interno: 1737/00330-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.1473961056141205,0.0
1737/00335-038,"RAYOS RUEDA 3,2 X 135 C/NIPLE TRAFILADOS",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 135 C/NIPLE TRAFILADOS Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.1473961056141205 | precio ARS 0.0 Código interno: 1737/00335-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.1473961056141205,0.0
1737/00340-038,"RAYOS RUEDA 3,2 X 140 C/NIPLE",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 140 C/NIPLE Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.1555364937224311 | precio ARS 0.0 Código interno: 1737/00340-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.1555364937224311,0.0
1737/00350-038,"RAYOS RUEDA 3,2 X 145 C/NIPLE",NSU,Repuestos / General,"RAYOS RUEDA 3,2 X 145 C/NIPLE Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 0.1064780634017944 | precio ARS 0.0 Código interno: 1737/00350-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.1064780634017944,0.0
