code,description,price_importado,price_nacional,categoria_nueva,marca_final,modelo_final
1099/00050-591,BOBINA DE IGNICION ELETRO CON SENSOR DUCATI 3 SAL. APOLO,0,55359.811584,ELECTRICIDAD,,UNIVERSAL
1099/00050-011,BOBINA DE IGNICION ELETRO CON SENSOR DUCATI 3 SAL. DUCATI,32.25833526507245,0,ELECTRICIDAD,,UNIVERSAL
1099/00040-591,BOBINA DE IGNICION ELETRO MAGNETRON SIN SENSOR SAL APOLO,0,54202.69572300001,ELECTRICIDAD,,UNIVERSAL
1099/00267-623,BOBINA DE IGNICION GARELLI-JUKI DRIBBLING DZE,0,32985.324306,ELECTRICIDAD,,UNIVERSAL
1093/00032-038,BOBINA DE IGNICION GILERA SMASH C/CABLE NSU,2.898962271220722,0,ELECTRICIDAD,GILERA,SMASH
1093/00070-591,BOBINA DE IGNICION H.NC50/MB-100/GUERRERO100/110 APOLO,0,36857.83662,ELECTRICIDAD,,100
1093/00260-623,"BOBINA DE IGNICION HONDA C90 ECONOP,DAX70 APLATINO DZE",0,30280.67955,ELECTRICIDAD,HONDA,C90
1093/00051-038,BOBINA DE IGNICION HONDA CB190R/XR150 L NSU,5.510315858209649,0,ELECTRICIDAD,HONDA,XR
1099/00269-623,BOBINA DE IGNICION HONDA XR250/600/CG/TRANSALP DZE,0,19669.999338,ELECTRICIDAD,HONDA,CG
1093/03225-667,BOBINA DE IGNICION MODELOS CHINOS 110/150-WAVE PIETCARD,0,19211.62617,ELECTRICIDAD,,WAVE
1093/03272-667,BOBINA DE IGNICION MODELOS CHINOS HEXAGONAL PIETCARD,0,16857.867015,ELECTRICIDAD,,UNIVERSAL
1099/10252-623,BOBINA DE IGNICION MOTOMEL BIT 2T DZE,0,15309.387423,LUBRICANTES,MOTOMEL,UNIVERSAL
1099/10073-623,BOBINA DE IGNICION MOTOMEL C100 DZE,0,10412.925435,ELECTRICIDAD,MOTOMEL,UNIVERSAL
1099/10179-623,BOBINA DE IGNICION MOTOMEL ECO70/BIT110/C100 A CDI DZE,0,12186.26937,ELECTRICIDAD,MOTOMEL,UNIVERSAL
1099/00286-623,BOBINA DE IGNICION MOTOMEL RD 175CC DZE,0,28541.78613,ELECTRICIDAD,MONDIAL / MOTOMEL,UNIVERSAL
1093/00034-591,BOBINA DE IGNICION MOTORES 4T COMP.C/LLAVEROYCAPUC APOLO,0,64217.377125,LUBRICANTES,,UNIVERSAL
1099/04053-623,BOBINA DE IGNICION SUZUKI AX 100 DZE,0,35445.032271,ELECTRICIDAD,SUZUKI,100
1093/00090-038,BOBINA DE IGNICION SUZUKI AX100 NSU,4.842398784487266,0,ELECTRICIDAD,SUZUKI,AX100
1099/04052-623,BOBINA DE IGNICION SUZUKI EN125/GN125 DZE,0,26078.245974,ELECTRICIDAD,SUZUKI,EN125 / GN125
1093/00092-591,BOBINA DE IGNICION UNIVERSAL 4 TIEMPOS APOLO,0,37849.20777,ELECTRICIDAD,,UNIVERSAL
1093/00213-623,BOBINA DE IGNICION UNIVERSAL ZANELLA SOL/FIRE(213) DZE,0,23439.934386,ELECTRICIDAD,ZANELLA,SOL
1099/00281-623,BOBINA DE IGNICION YAMAHA CY80/V80/SIGMA100 DZE,0,2635.371288,ELECTRICIDAD,YAMAHA,UNIVERSAL
1093/00120-038,BOBINA DE IGNICION YAMAHA RX100 NSU,9.959196325278413,0,ELECTRICIDAD,YAMAHA,UNIVERSAL
1093/00125-056,BOBINA DE IGNICION YAMAHA SIGMA NSU,10.487083092656,0,ELECTRICIDAD,YAMAHA,UNIVERSAL
1093/00123-591,BOBINA DE IGNICION YAMAHA XTZ125CC APOLO,0,36857.83662,ELECTRICIDAD,YAMAHA,XTZ125
1093/00129-038,BOBINA DE IGNICION YAMAHA YBR NSU,4.103115186991539,0,ELECTRICIDAD,YAMAHA,YBR
1093/00110-591,BOBINA DE IGNICION YAMAHA-KAWA GTO APOLO,0,39025.935432,ELECTRICIDAD,YAMAHA,UNIVERSAL
1093/00131-038,BOBINA DE IGNICION ZANELLA CUSTOM 150/MOTOMEL/CER NSU,3.822338472068024,0,ELECTRICIDAD,ZANELLA,NS 150
1099/00266-623,BOBINA DE IGNICION ZANELLA NEW FIRE/SOL/CARGA/ DZE,0,33822.241497,ELECTRICIDAD,ZANELLA,SOL
1099/00282-623,BOBINA DE IGNICION ZANELLA NEW FIRE/SOL/CARGA/AUTO DZE,0,34882.425468,ELECTRICIDAD,ZANELLA,SOL
1093/00128-038,BOBINA DE IGNICION ZANELLA RX 150 NSU,4.114041922566891,0,ELECTRICIDAD,ZANELLA,NS 150
1097/01078-623,BOBINA DE LUZ CICLOMOTOR VOL.DUCATI S/SENSOR DZE,0,17658.099063,ELECTRICIDAD,,UNIVERSAL
1097/01077-623,BOBINA DE LUZ CICLOMOTOR VOL.ELECTRONICO DZE DZE,0,16599.189222,ELECTRICIDAD,,UNIVERSAL
1097/01084-623,BOBINA DE LUZ DAELIM C/ARR.ELECTRICO DZE,0,13629.17259,ELECTRICIDAD,,UNIVERSAL
1097/00015-519,BOBINA DE LUZ DAELIM LIBERTY 50CC .,0,23.022549,ELECTRICIDAD,,UNIVERSAL
1097/00331-519,BOBINA DE LUZ GILERA 80 VOL.DUC. .,0,14.123241,ELECTRICIDAD,GILERA,80
1097/00032-591,BOBINA DE LUZ GILERA C50/C70/C110 APOLO,0,34689.718206,ELECTRICIDAD,GILERA,UNIVERSAL
1097/00035-591,BOBINA DE LUZ GILERA FU110 APOLO,0,34689.718206,ELECTRICIDAD,GILERA,UNIVERSAL
1097/01209-623,BOBINA DE LUZ GILERA FUTURA 110 VOLANTE ELECTRON DZE,0,18894.318795,ELECTRICIDAD,GILERA,FUTURA 110
1097/00054-591,BOBINA DE LUZ GILERA QM 100 APOLO,0,34689.718206,ELECTRICIDAD,GILERA,100
1097/00055-591,BOBINA DE LUZ GILERA SMASH APOLO,0,34689.718206,ELECTRICIDAD,GILERA,SMASH
1097/00105-591,BOBINA DE LUZ HONDA BIZ 105CC APOLO,0,35325.920718,ELECTRICIDAD,HONDA,BIZ
1097/10067-623,BOBINA DE LUZ HONDA C100 BIZ/DREAM VOL.ELECTRONICO DZE,0,20771.004474,ELECTRICIDAD,HONDA,BIZ
1097/00125-591,BOBINA DE LUZ HONDA LEAD 80 APOLO,0,34689.718206,ELECTRICIDAD,HONDA,80
1097/00170-591,BOBINA DE LUZ JUKI DRIBBLING ELECTRONICO APOLO,0,34689.718206,ELECTRICIDAD,,UNIVERSAL
1097/00180-591,BOBINA DE LUZ JUKI DRIBBLING S/SENSOR VOL.DUCATI APOLO,0,34689.718206,ELECTRICIDAD,,UNIVERSAL
1097/01204-623,BOBINA DE LUZ KAWASAKI NEO MAX DZE,0,5809.915188,ELECTRICIDAD,KAWASAKI,UNIVERSAL
1097/00230-591,BOBINA DE LUZ KAWAZAKI NEO MAX APOLO,0,34689.718206,ELECTRICIDAD,,UNIVERSAL
1097/00240-519,BOBINA DE LUZ KENIA/JIAILING/CICLOMD .,0,30.451707,ELECTRICIDAD,,UNIVERSAL
1097/01136-623,BOBINA DE LUZ KINETIC DX CARGO/SAFARI DZE,0,5327.666784000001,ELECTRICIDAD,,UNIVERSAL
1097/00175-591,"BOBINA DE LUZ MAGNETRON (BRASIL),ZANELLA SIN SENSO APOLO",0,34689.718206,ELECTRICIDAD,ZANELLA,UNIVERSAL
1097/00330-591,BOBINA DE LUZ PUMITA DA DALT APOLO,0,34689.718206,ELECTRICIDAD,,UNIVERSAL
1097/00380-591,BOBINA DE LUZ SUZUKI AX 100 APOLO,0,34689.718206,ELECTRICIDAD,SUZUKI,100
1097/01186-623,BOBINA DE LUZ SUZUKI FV100 VOL.ELECTRONICO DZE,0,6091.860555,ELECTRICIDAD,SUZUKI,UNIVERSAL
1097/01176-623,BOBINA DE LUZ SUZUKI TS100/125 A PLATINO DZE,0,17164.373688,ELECTRICIDAD,SUZUKI,125
1097/00405-591,BOBINA DE LUZ YAMAHA DT 125 APOLO,0,34689.718206,ELECTRICIDAD,YAMAHA,125
1097/00406-519,BOBINA DE LUZ YAMAHA GT80 VOL.MITS. .,0,19.945035,ELECTRICIDAD,YAMAHA,UNIVERSAL
1097/01220-623,BOBINA DE LUZ YAMAHA MINT VOLANTE ELECTRONICO DZE,0,6369.973731000001,ELECTRICIDAD,YAMAHA,UNIVERSAL
1097/01221-623,BOBINA DE LUZ YAMAHA RAZZ DZE,0,5251.120974,ELECTRICIDAD,YAMAHA,UNIVERSAL
1097/00460-519,BOBINA DE LUZ YAMAHA RX125 MITSUBISHI .,0,89.669349,ELECTRICIDAD,YAMAHA,UNIVERSAL
1097/10207-623,BOBINA DE LUZ YAMAHA RX180 6V DZE,0,2133.099441,ELECTRICIDAD,YAMAHA,UNIVERSAL
1097/00490-591,BOBINA DE LUZ ZAN. 180 APOLO,0,27980.571069,ELECTRICIDAD,,180
1097/00550-519,BOBINA DE LUZ ZAN. TM VOL.MOTOPLAT .,0,23.081355,ELECTRICIDAD,,UNIVERSAL
1097/00560-591,BOBINA DE LUZ ZAN. V3-DUE APOLO,0,34689.718206,ELECTRICIDAD,,UNIVERSAL
1097/01071-623,BOBINA DE LUZ ZANELLA A PLATINO DZE/MOTOPLAT DZE,0,3629.60433,ELECTRICIDAD,ZANELLA,UNIVERSAL
1097/01072-623,BOBINA DE LUZ ZANELLA V1/V2/V3 A PLATINO MOTOPLAT DZE,0,10170.536904,ELECTRICIDAD,ZANELLA,UNIVERSAL
1093/00075-038,BOBINA IGNICION HONDA WAVE 110 S NSU,3.368625241382446,0,ELECTRICIDAD,HONDA,WAVE110
1093/00102-038,BOBINA IGNICION YAMAHA FZ 16 C/CABLE NSU,3.436384944513702,0,ELECTRICIDAD,YAMAHA,FZ16
1103/00020-038,BOCINA 12V NSU,1.935978017284012,0,OTROS,,UNIVERSAL
1103/11756-623,BOCINA 12V. DIAMETRO 72MM DZE,0,5922.175842,OTROS,,UNIVERSAL
1107/00001-038,BOMBA ACEITE BAJAJ ROUSER 135 NSU,6.529131394576035,0,LUBRICANTES,BAJAJ,ROUSER
1107/00100-038,BOMBA ACEITE BAJAJ ROUSER NS 160 38 DIENTES NSU,8.590962361284255,0,LUBRICANTES,BAJAJ,ROUSER
1107/00110-038,BOMBA ACEITE BAJAJ ROUSER NS 200 35 DIENTES NSU,8.590962361284255,0,LUBRICANTES,BAJAJ,ROUSER
1107/00004-038,BOMBA ACEITE GILERA SMASH NSU,5.323976674598695,0,LUBRICANTES,GILERA,SMASH
1107/00007-038,BOMBA ACEITE H.TITAN 2000/MOTOMEL S2/ZAN.RX150 NSU,5.904732435081482,0,LUBRICANTES,MOTOMEL,RX150 / TITAN
1107/00007-022,BOMBA ACEITE H.TITAN 2000/MOTOMEL S2/ZAN.RX150 NSU,4.864258446691704,0,LUBRICANTES,MOTOMEL,RX150 / TITAN
1107/00012-038,BOMBA ACEITE HONDA BIZ 125 NSU,6.703370631199265,0,LUBRICANTES,HONDA,BIZ
1107/00003-022,BOMBA ACEITE HONDA BIZ/C 100/MAGIC NSU,1.9854963486969,0,LUBRICANTES,HONDA,BIZ
1107/00003-038,BOMBA ACEITE HONDA BIZ/C 100/MAGIC NSU,1.992347297946167,0,LUBRICANTES,HONDA,BIZ
1107/00090-038,BOMBA ACEITE HONDA CB190R NSU,6.243572645665742,0,LUBRICANTES,HONDA,CB
1107/00060-038,BOMBA ACEITE HONDA CG150 NSU,5.771744502703428,0,LUBRICANTES,HONDA,CG150
1107/00080-038,BOMBA ACEITE HONDA TORNADO TWISTER 250 NSU,21.1023075465912,0,LUBRICANTES,HONDA,TWISTER
1107/00013-022,BOMBA ACEITE HONDA XR 150 L NSU,7.453680259851494,0,LUBRICANTES,HONDA,XR 150
1107/00010-038,BOMBA ACEITE SUZUKI AX100 NSU,10.92893831779861,0,LUBRICANTES,SUZUKI,AX100
1107/00014-038,BOMBA ACEITE SUZUKI GIXXER 150 30D NSU,10.0284360634259,0,LUBRICANTES,SUZUKI,GIXXER 150
1107/00020-022,BOMBA ACEITE YAMAHA CRYPTON/YBR 125 NSU,5.793346644608689,0,LUBRICANTES,YAMAHA,CRYPTON / YBR125
1107/00025-022,BOMBA ACEITE YAMAHA FZ 16 NSU,8.95391418378811,0,LUBRICANTES,YAMAHA,FZ16
1107/00025-038,BOMBA ACEITE YAMAHA FZ 16 NSU,8.349182633959579,0,LUBRICANTES,YAMAHA,FZ16
1107/00070-038,BOMBA ACEITE YAMAHA YBR250 NSU,15.73058009221573,0,LUBRICANTES,YAMAHA,YBR
1107/00011-038,BOMBA ACEITE ZANELLA CUSTOM 150/MOTOMEL/MONDIAL37D NSU,4.985178158942414,0,LUBRICANTES,ZANELLA,NS 150
1107/00008-038,BOMBA ACEITE ZANELLA CUSTON 150/MOTOMEL/MONDIAL39D NSU,5.832174448083115,0,LUBRICANTES,ZANELLA,NS 150
1107/00009-022,BOMBA ACEITE ZANELLA RX150 NSU,4.501180279433442,0,LUBRICANTES,ZANELLA,RX150
1342/00008-038,BOMBA DE FRENO REPARACION GILERA SMASH NSU,0.7356767768536376,0,OTROS,GILERA,SMASH
1342/00260-038,BOMBA DE FRENO REPARACION SUZUKI EN 125 NSU,0.7356767768536376,0,OTROS,SUZUKI,NS 125
1342/00255-038,BOMBA DE FRENO REPARACION YAMAHA YBR 125 NSU,0.7356767768536376,0,OTROS,YAMAHA,YBR125
1342/00196-022,BOMBA DE FRENO TRAS. BAJAJ ROUSER NS200 NSU,9.897756635958482,0,OTROS,BAJAJ,NS200 / ROUSER
1342/00009-022,BOMBA DE FRENO TRAS. COMPLETA UNIVERSAL NSU,11.3013504865345,0,OTROS,,UNIVERSAL
1342/00011-022,BOMBA DE FRENO UNIVERSAL C/CAB.MOVIBLE DORADA NSU,11.3013504865345,0,OTROS,,UNIVERSAL
1342/00013-038,BOMBA DE FRENO UNIVERSAL TRAS.CAB./FIJA NSU,8.994103213375856,0,OTROS,,UNIVERSAL
1342/00012-022,BOMBA DE FRENO UNIVERSAL TRAS.CAB./MOVIL NSU,10.01462264838037,0,OTROS,,UNIVERSAL
1342/00012-038,BOMBA DE FRENO UNIVERSAL TRAS.CAB./MOVIL NSU,10.00911914875717,0,OTROS,,UNIVERSAL
2002/00048-049,BOMBA INYECCION UNIVERSAL 1BAR (MARELLI) NSU,51.02800495359561,0,OTROS,,UNIVERSAL
1107/00200-038,BOMBA NAFTA ZANELLA STYLER 150 NSU,10.81735260702553,0,OTROS,ZANELLA,NS 150
6010/00060-084,BOTE Z-RAY 4 300 (240x130x33CM) NSU,1004.458142622443,0,OTROS,,NS 300
1637/00300-022,BOTON BALIZA GUERRERO TRIP 110 NSU,0.9529786674460602,0,OTROS,,NS 110
1165/00205-621,BRAZO TENSOR DISTRIBUCION x 5UNID. .,0,7685.787384,OTROS,,UNIVERSAL
1537/00700-138,BRUÑIDOR DE CILINDRO PIEDRA .,20.47311030322953,0,MOTOR,,UNIVERSAL
1111/00010-533,BUJE ADMISION ZANELLA 50 INT. M/V x10unid. CICLOMEJOR,0,82.573425,OTROS,ZANELLA,50
1111/00060-621,BUJE AMORTIGUADOR GILERA SMASH x10UNID. .,0,5955.058197,SUSPENSIÓN,GILERA,SMASH
1123/00105-536,BUJE BIELETA/AMORTIGUADOR HONDA XLR125 X5 AF,0,5004.370997999999,SUSPENSIÓN,HONDA,UNIVERSAL
1111/00020-533,BUJE CARBURADOR BOCA SUPERMEDIDA x10unid. CICLOMEJOR,0,68.70501,ALIMENTACIÓN / CARBURACIÓN,,UNIVERSAL
1727/00011-514,BUJE CORONA HONDA CB250 TWISTER POLIAMIDAxJGO 4UN BRN,0,7317.446202000001,TRANSMISIÓN,HONDA,TWISTER
1123/00250-022,BUJE DE HORQUILLON 145X25X35 NSU,1.824672005748825,0,OTROS,,UNIVERSAL
1123/00065-511,BUJE DE HORQUILLON DAKAR 200 Y OTRAS (14x27x36)x2 BOTTA,0,4612.879854000001,OTROS,,200
1123/00065-515,BUJE DE HORQUILLON DAKAR 200 Y OTRAS (14x27x36)x2 BUHO,0,7064.354979,OTROS,,200
1123/00058-536,BUJE DE HORQUILLON GILERA SMASH xJGO. DIAM. 23 AF,0,2452.141593,OTROS,GILERA,SMASH
1123/00058-511,BUJE DE HORQUILLON GILERA SMASH xJGO. DIAM. 23 BOTTA,0,2861.862597,OTROS,GILERA,SMASH
1123/00058-515,BUJE DE HORQUILLON GILERA SMASH xJGO. DIAM. 23 BUHO,0,3710.648799,OTROS,GILERA,SMASH
1123/00055-511,BUJE DE HORQUILLON GILERA SMASH xJGO. DIAM. 24 BOTTA,0,2865.635982,OTROS,GILERA,SMASH
1123/00055-515,BUJE DE HORQUILLON GILERA SMASH xJGO. DIAM. 24 BUHO,0,3710.648799,OTROS,GILERA,SMASH
1123/00055-566,BUJE DE HORQUILLON GILERA SMASH xJGO. DIAM. 24 VC,0,3541.78737,OTROS,GILERA,SMASH
1123/00037-536,BUJE DE HORQUILLON HONDA CG 125/150 X4 AF,0,3002.663763,OTROS,HONDA,CG125
1123/00061-536,BUJE DE HORQUILLON HONDA CG FAN 125 X2 AF,0,2752.405029,OTROS,HONDA,CG 125
1123/00060-511,BUJE DE HORQUILLON HONDA CG TODAY xJGO. BOTTA,0,4613.859954,OTROS,HONDA,CG
1123/00060-515,BUJE DE HORQUILLON HONDA CG TODAY xJGO. BUHO,0,4401.442881000001,OTROS,HONDA,CG
1123/00035-038,BUJE DE HORQUILLON HONDA CG125 (4+2) KIT NSU,2.342517394839478,0,OTROS,HONDA,CG125
1123/00062-511,BUJE DE HORQUILLON HONDA STORM DIAM.25  x2u. BOTTA,0,3637.993986,OTROS,HONDA,UNIVERSAL
1123/00062-515,BUJE DE HORQUILLON HONDA STORM DIAM.25  x2u. BUHO,0,4818.838068,OTROS,HONDA,UNIVERSAL
1123/00063-536,BUJE DE HORQUILLON HONDA XLR/BROSS/XR200 X2 AF,0,2752.405029,OTROS,HONDA,XR
1123/00064-536,BUJE DE HORQUILLON HONDA XR 250 TORNADO X2 AF,0,2752.405029,OTROS,HONDA,XR 250
1123/00083-536,BUJE DE HORQUILLON MOTOMEL DAKAR X 2 AF,0,2752.405029,OTROS,MOTOMEL,UNIVERSAL
1123/00084-536,BUJE DE HORQUILLON MOTOMEL MOTARD 200 X2 AF,0,2752.405029,OTROS,MOTOMEL,200
1123/00056-566,BUJE DE HORQUILLON SMASH/BIZ PLASTICO SOLO VC,0,305.653986,CARROCERÍA,GILERA,SMASH
1123/00070-621,BUJE DE HORQUILLON SUZUKI AX 100 - POR JGO. .,0,4008.079746,OTROS,SUZUKI,100
1123/00040-536,BUJE DE HORQUILLON SUZUKI AX100 X2 AF,0,2752.405029,OTROS,SUZUKI,AX100
1123/00082-536,BUJE DE HORQUILLON TRAS. MOT.SKUA 150xJGO.14x24x51 AF,0,2752.405029,OTROS,,SKUA150
1123/00082-515,BUJE DE HORQUILLON TRAS. MOT.SKUA 150xJGO.14x24x51 BUHO,0,7064.354979,OTROS,,SKUA150
1123/00087-511,BUJE DE HORQUILLON TRAS. MOTOMEL SKUA 14X26 BOTTA,0,4610.517813,OTROS,MOTOMEL,UNIVERSAL
1123/00081-511,BUJE DE HORQUILLON TRAS. MOTOMEL SKUAxJGO.14x25x44 BOTTA,0,5486.197959,OTROS,MOTOMEL,UNIVERSAL
1123/00081-515,BUJE DE HORQUILLON TRAS. MOTOMEL SKUAxJGO.14x25x44 BUHO,0,7064.354979,OTROS,MOTOMEL,UNIVERSAL
1123/00078-536,BUJE DE HORQUILLON TRAS.YAMAHA YBR BRASIL xJGO. AF,0,2752.405029,OTROS,YAMAHA,YBR
1123/00078-511,BUJE DE HORQUILLON TRAS.YAMAHA YBR BRASIL xJGO. BOTTA,0,4612.879854000001,OTROS,YAMAHA,YBR
1123/00078-515,BUJE DE HORQUILLON TRAS.YAMAHA YBR BRASIL xJGO. BUHO,0,3543.022296,OTROS,YAMAHA,YBR
1123/00079-511,BUJE DE HORQUILLON TRAS.YAMAHA YBR CHINA xJGO. BOTTA,0,4613.859954,OTROS,YAMAHA,YBR
1123/00079-515,BUJE DE HORQUILLON TRAS.YAMAHA YBR CHINA xJGO. BUHO,0,3253.24593,OTROS,YAMAHA,YBR
1123/00077-515,BUJE DE HORQUILLON YAMAHA CRYPTON/SIGMA  x2u. BUHO,0,6055.106805,OTROS,YAMAHA,CRYPTON
1123/00080-566,BUJE DE HORQUILLON ZANELLA 50  V3 VC,0,164.137347,OTROS,GILERA / ZANELLA,50
1123/00086-536,BUJE DE HORQUILLON ZANELLA RX150 LARGO X 2 AF,0,2752.405029,OTROS,ZANELLA,RX150
1123/00085-621,BUJE DE HORQUILLON ZANELLA RX150 x2unid. .,0,4177.725255,OTROS,ZANELLA,RX150
1123/00090-566,BUJE DE HORQUILLON ZANELLA SOL VC,0,377.622729,OTROS,GILERA / ZANELLA,SOL
1113/00010-511,BUJE DE SUSPENSION HONDA C90-GUERRERO G50/G70JUEGO BOTTA,0,9060.612858,SUSPENSIÓN,HONDA,C90
1113/00010-515,BUJE DE SUSPENSION HONDA C90-GUERRERO G50/G70JUEGO BUHO,0,3873.698235,SUSPENSIÓN,HONDA,C90
1857/00010-019,BUJE DEL VARIADOR YAMAHA AXIS 90 TERCOM,3.784476321332528,0,OTROS,YAMAHA,90
1857/00040-019,BUJE DEL VARIADOR YAMAHA JOG  TERCOM,4.2727372727295,0,OTROS,YAMAHA,UNIVERSAL
1111/00080-621,BUJE DOBLE AMORTIGUADOR GOMA/CAÑOxJGO. .,0,1166.603229,SUSPENSIÓN,,UNIVERSAL
1123/00200-621,BUJE DOBLE PORTA CORONA GILERA SMASHx 5 UNID. .,0,7998.125652000001,TRANSMISIÓN,GILERA,SMASH
1123/00220-621,BUJE DOBLE PORTA CORONA YAMAHA YBR x 5UNID. .,0,8359.606134,TRANSMISIÓN,YAMAHA,YBR
1123/00210-621,BUJE PORTA CORONA HONDA STORM x 3UNID. .,0,8407.807452000001,TRANSMISIÓN,HONDA,UNIVERSAL
1122/00020-515,BUJE SILENT BLOCK CORONA HONDA CG 125 xJGO.(4UNID. BUHO,0,5949.246204,TRANSMISIÓN,HONDA,CG125
1122/00020-038,BUJE SILENT BLOCK CORONA HONDA CG 125 xJGO.(4UNID. NSU,1.586585853080749,0,TRANSMISIÓN,HONDA,CG125
1122/00010-511,BUJE SILENT BLOCK CORONA HONDACB250 NIGHT HAWKxJGO BOTTA,0,4746.781116,TRANSMISIÓN,HONDA,CB
1134/00315-156,BUJIA AC-A7L ROSCA LARGA 10MM (CPR8EA-9) NSU,0.7259855572959139,0,MOTOR,,UNIVERSAL
1134/00310-156,BUJIA AC-A7S ROSCA CORTA 10MM (C7HSA) NSU,0.540987027041502,0,MOTOR,,UNIVERSAL
1134/00320-156,BUJIA AC-D8L ROSCA LARGA 12MM (D8EA) NSU,0.6458932566198923,0,MOTOR,,UNIVERSAL
1134/00350-156,BUJIA AC-D8L9 12MM (DPR8EA-9) NSU,0.6458932566198923,0,MOTOR,,UNIVERSAL
1134/00380-156,BUJIA AC-L6 (BM6A) NSU,0.6775840536166763,0,MOTOR,,UNIVERSAL
1134/00210-138,BUJIA C7HSA R/CORTA 10MM (A7TC) .,0.4839895486552335,0,MOTOR,,UNIVERSAL
1134/00214-138,BUJIA CPR6EA-9 R/LARGA 10MM .,0.6788050149189949,0,MOTOR,,UNIVERSAL
1134/00215-138,BUJIA CPR8EA-9 ROSCA LARGA 10MM (B7TC) .,0.5780127551279928,0,MOTOR,,UNIVERSAL
1134/00216-138,BUJIA CR7HSA .,0.5780127551279928,0,MOTOR,,UNIVERSAL
1134/00221-138,BUJIA CR8E .,0.6788050149189949,0,MOTOR,,UNIVERSAL
1134/00218-138,BUJIA CR8EH-9S .,0.8227939574775697,0,MOTOR,,UNIVERSAL
1134/00222-138,BUJIA CR9E .,0.6788050149189949,0,MOTOR,,UNIVERSAL
1134/00220-138,BUJIA D8EA R/LARGA 12MM (D8TC) .,0.4839895486552335,0,MOTOR,,UNIVERSAL
1134/00220-156,BUJIA D8EA R/LARGA 12MM (D8TC) NSU,0.5800697400216865,0,MOTOR,,UNIVERSAL
1134/00230-138,BUJIA D8HA R/CORTA 12MM .,0.5492149666162778,0,MOTOR,,UNIVERSAL
1134/00250-138,BUJIA DPR8EA-9 R/LARGA 12MM FRIA C/RESISTOR .,0.5780127551279928,0,MOTOR,,UNIVERSAL
1131/00044-002,BUJIA NGK B7ES BRASIL NGK,2.613523864632798,0,MOTOR,,UNIVERSAL
1131/00080-002,BUJIA NGK BM6A R/CORTA 14MM MOTOSIERRA BRASIL NGK,2.468342103726654,0,MOTOR,,UNIVERSAL
1131/00081-002,BUJIA NGK BM7A R/CORTA 14MM MOTOSIERRA BRASIL NGK,2.613523864632798,0,MOTOR,,UNIVERSAL
1131/00185-002,BUJIA NGK BR8ES BRASIL NGK,2.710368515324021,0,MOTOR,,UNIVERSAL
1131/00205-002,BUJIA NGK C6HSA R/CORTA 10MM INTERMEDIA BRASIL NGK,2.661988839044266,0,MOTOR,,UNIVERSAL
1131/00210-002,BUJIA NGK C7HSA R/CORTA 10MM INTERMEDIA BRASIL NGK,2.46841710188015,0,MOTOR,,UNIVERSAL
1131/00212-002,BUJIA NGK CMR7H BRASIL NGK,4.198748399999999,0,MOTOR,,UNIVERSAL
1131/00214-002,BUJIA NGK CPR6EA-9 R/LARGA 10MM INTERM.C/RES.BRASI NGK,5.880647126634523,0,MOTOR,,UNIVERSAL
1131/00215-002,BUJIA NGK CPR8EA-9 R/LARGA 10MM INTERM.C/RES.BRASI NGK,5.807909790877535,0,MOTOR,,UNIVERSAL
1131/00223-002,BUJIA NGK CR6HSA BRASIL NGK,2.710368515324021,0,MOTOR,,UNIVERSAL
1131/00216-002,BUJIA NGK CR7HSA BRASIL NGK,2.843461249111176,0,MOTOR,,UNIVERSAL
1131/00222-002,BUJIA NGK CR9E BRASIL NGK,8.566815461218297,0,MOTOR,,UNIVERSAL
1131/00217-002,BUJIA NGK CR9EK BRASIL NGK,9.655971855666161,0,MOTOR,,UNIVERSAL
1131/00220-002,BUJIA NGK D8EA R/LARGA 12MM FRIA BRASIL NGK,2.47384711680994,0,MOTOR,,UNIVERSAL
1131/00230-002,BUJIA NGK D8HA R/CORTA 12MM FRIA BRASIL NGK,2.734608425513076,0,MOTOR,,UNIVERSAL
1131/00240-002,BUJIA NGK D9EA R/LARGA 12MM SUPER FRIA BRASIL NGK,2.616484784778671,0,MOTOR,,UNIVERSAL
1131/00245-002,BUJIA NGK DP8EA-9 BRASIL NGK,2.613523864632798,0,MOTOR,,UNIVERSAL
1131/00250-002,BUJIA NGK DPR8EA-9 R/LARGA 12MM FRIA C/RES BRASIL NGK,2.843461249111176,0,MOTOR,,UNIVERSAL
1131/00270-002,BUJIA NGK DPR8Z BRASIL NGK,4.767381742650718,0,MOTOR,,UNIVERSAL
1131/00260-002,BUJIA NGK DR8EA BRASIL NGK,3.484771535302047,0,MOTOR,,UNIVERSAL
1133/00182-024,BUJIA NGK JPN DR8EGP NGK,33.64356403979842,0,MOTOR,,UNIVERSAL
1131/00380-002,BUJIA NGK LKAR8A-9 BRASIL NGK,8.167424027394562,0,MOTOR,,UNIVERSAL
1131/00400-002,BUJIA NGK LMAR7H-9DS BRASIL NGK,4.029213627673873,0,MOTOR,,UNIVERSAL
1129/00020-005,BUJIA TORCH (BP4ES) R.LARGA .,1.338404521041625,0,MOTOR,,UNIVERSAL
1333/00013-038,BULBO DEL. EMBRAGUE ZAN.RX150/HONDA CBR QS-0208 NSU,0.4598074136271286,0,ELECTRICIDAD,HONDA,RX150
